0.0,1749018356179,0.14695586264133453
1.0,1749018378261,0.15229126811027527
2.0,1749018388415,0.15522438287734985
3.0,1749018398537,0.1580067276954651
4.0,1749018408650,0.15226474404335022
5.0,1749018418774,0.15245887637138367
6.0,1749018428899,0.1540050208568573
7.0,1749018439040,0.14368492364883423
8.0,1749018449155,0.14732852578163147
9.0,1749018459270,0.1541861891746521
10.0,1749018469378,0.15259596705436707
11.0,1749018479487,0.1486547887325287
12.0,1749018489596,0.1557244062423706
13.0,1749018499721,0.14844897389411926
14.0,1749018509829,0.15384197235107422
15.0,1749018519940,0.15076570212841034
16.0,1749018530045,0.1530044972896576
17.0,1749018540154,0.15147989988327026
18.0,1749018550276,0.16161200404167175
19.0,1749018560383,0.14687027037143707
20.0,1749018570490,0.15068493783473969
21.0,1749018580587,0.15101826190948486
22.0,1749018590689,0.14556273818016052
23.0,1749018600783,0.14088790118694305
24.0,1749018610894,0.14444616436958313
25.0,1749018621002,0.134285569190979
26.0,1749018631097,0.13520336151123047
27.0,1749018641203,0.12598048150539398
28.0,1749018651294,0.11969306319952011
29.0,1749018661387,0.0988382026553154
30.0,1749018671469,0.10899956524372101
31.0,1749018681507,0.10065579414367676
32.0,1749018691558,0.1067252904176712
33.0,1749018701645,0.09966780990362167
34.0,1749018711724,0.09841237217187881
35.0,1749018721780,0.10483652353286743
36.0,1749018731819,0.10589593648910522
37.0,1749018741861,0.09829133003950119
38.0,1749018751915,0.09426379948854446
39.0,1749018761986,0.09725359082221985
40.0,1749018772056,0.08845008909702301
41.0,1749018782148,0.09690694510936737
42.0,1749018792247,0.08547350764274597
43.0,1749018802326,0.09071485698223114
44.0,1749018812395,0.09291638433933258
45.0,1749018822518,0.07938146591186523
46.0,1749018832611,0.0806216448545456
47.0,1749018842712,0.06888943910598755
48.0,1749018852822,0.07408837229013443
49.0,1749018862934,0.04944143816828728
50.0,1749018873071,0.042167872190475464
51.0,1749018883168,0.04204373061656952
52.0,1749018893263,0.037497155368328094
53.0,1749018903311,0.04978436976671219
54.0,1749018913430,0.042541392147541046
55.0,1749018923503,0.040158890187740326
56.0,1749018933556,0.03223639726638794
57.0,1749018943586,0.03270627558231354
58.0,1749018953539,0.0327700600028038
59.0,1749018963580,0.0336943119764328
60.0,1749018973595,0.05065888166427612
61.0,1749018983601,0.050591450184583664
62.0,1749018993603,0.05149511620402336
63.0,1749019003611,0.05291043221950531
64.0,1749019013618,0.04664850980043411
65.0,1749019023750,0.061791520565748215
66.0,1749019033877,0.07171127200126648
67.0,1749019044033,0.07474099099636078
68.0,1749019054145,0.07551442086696625
69.0,1749019064257,0.07082682102918625
70.0,1749019074378,0.07308557629585266
71.0,1749019084491,0.07127011567354202
72.0,1749019094606,0.07203438133001328
73.0,1749019104741,0.06992048770189285
74.0,1749019114858,0.06194958835840225
75.0,1749019124980,0.05672599375247955
76.0,1749019135113,0.05624452233314514
77.0,1749019145240,0.05647151172161102
78.0,1749019155370,0.05305617302656174
79.0,1749019165503,0.052598048001527786
80.0,1749019175631,0.04640135541558266
81.0,1749019185753,0.043369606137275696
82.0,1749019195863,0.039903849363327026
83.0,1749019205969,0.038490179926157
84.0,1749019216062,0.037015415728092194
85.0,1749019226144,0.04394509643316269
86.0,1749019236214,0.03160294145345688
87.0,1749019246276,0.03667981177568436
88.0,1749019256331,0.03828301280736923
89.0,1749019266378,0.03215303272008896
90.0,1749019276418,0.03200012445449829
91.0,1749019286448,0.032644763588905334
92.0,1749019296479,0.03195833042263985
93.0,1749019306493,0.03295517340302467
94.0,1749019316510,0.03322191163897514
95.0,1749019326513,0.03242743760347366
96.0,1749019336506,0.03222029283642769
97.0,1749019346496,0.029573805630207062
98.0,1749019356481,0.02708878181874752
99.0,1749019366469,0.027895350009202957
100.0,1749019376450,0.030158650130033493
101.0,1749019391099,0.030224954709410667
102.0,1749019401066,0.030844509601593018
103.0,1749019411041,0.029992731288075447
104.0,1749019420995,0.02919784002006054
105.0,1749019430955,0.03136274218559265
106.0,1749019440943,0.034735120832920074
107.0,1749019450913,0.03424894064664841
108.0,1749019460887,0.03835237771272659
109.0,1749019470869,0.03389737755060196
110.0,1749019480855,0.029849862679839134
111.0,1749019490847,0.0366521030664444
112.0,1749019500846,0.030531827360391617
113.0,1749019510860,0.03880145773291588
114.0,1749019520877,0.03519865870475769
115.0,1749019530899,0.03508555516600609
116.0,1749019540928,0.02953607589006424
